id,gravedad,descripcion,tipo_incidencia,fecha_reporte,fecha_cierre
2724,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-16T10:38:05Z,2026-08-16T23:38:05Z
2721,Alta,Cola de espera en TWY A1 superior a 62 min,Saturacion_Vial,2026-09-07T07:23:09Z,
2722,Critica,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-08T23:51:31Z,2026-09-10T19:51:31Z
2726,Alta,Acumulacion de agua en zona de rampa tras lluvias intensas,Inundacion,2026-08-17T03:36:23Z,
2725,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-05T01:05:56Z,2026-08-07T19:05:56Z
2727,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-16T04:20:33Z,2026-08-17T23:20:33Z
2729,Leve,Aerolinea reporta suministro insuficiente en surtidor 8,Falta_Combustible,2026-08-26T20:43:35Z,2026-08-28T06:43:35Z
2728,Moderada,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-09-24T11:44:00Z,
2730,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-10T20:03:33Z,
2732,Alta,Congestion en calle de rodaje D4,Saturacion_Vial,2026-08-07T03:36:52Z,2026-08-09T23:36:52Z
2731,Critica,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-21T16:14:59Z,2026-09-23T12:14:59Z
2734,Critica,Cola de espera en TWY B2 superior a 79 min,Saturacion_Vial,2026-08-10T11:50:34Z,2026-08-12T14:50:34Z
2742,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-03T14:07:48Z,2026-08-05T00:07:48Z
2744,Alta,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-31T12:38:30Z,2026-09-03T08:38:30Z
2743,Moderada,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-09-27T14:55:15Z,
2737,Moderada,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-09-04T00:34:15Z,
2735,Moderada,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-07T14:26:20Z,2026-08-08T12:26:20Z
2717,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-03T14:56:16Z,
2745,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-09T03:37:21Z,2026-08-11T21:37:21Z
2746,Leve,Aerolinea reporta suministro insuficiente en surtidor 3,Falta_Combustible,2026-08-31T20:49:06Z,
2749,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-21T23:00:42Z,2026-09-22T09:00:42Z
2733,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-31T05:01:38Z,2026-09-01T15:01:38Z
2748,Leve,Perdida intermitente de retorno en Banda X,Falla_Radar,2026-09-07T04:00:42Z,2026-09-09T05:00:42Z
2750,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-30T14:21:10Z,2026-09-02T10:21:10Z
2751,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-19T11:21:36Z,2026-08-22T06:21:36Z
2752,Alta,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-01T18:30:25Z,
2753,Alta,Falla del sistema de barrido primario (Banda C),Falla_Radar,2026-08-23T12:53:20Z,2026-08-24T01:53:20Z
2756,Leve,Anomalia detectada durante inspeccion rutinaria,Otro,2026-09-13T10:13:23Z,
2755,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-17T06:33:26Z,
2747,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-11T20:20:25Z,2026-08-12T04:20:25Z
2757,Moderada,Congestion en calle de rodaje B2,Saturacion_Vial,2026-09-16T00:44:31Z,2026-09-17T00:44:31Z
2754,Moderada,Aerolinea reporta suministro insuficiente en surtidor 7,Falta_Combustible,2026-09-04T19:48:48Z,2026-09-07T16:48:48Z
2759,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-16T06:08:57Z,2026-08-18T00:08:57Z
2758,Moderada,Cola de espera en TWY B2 superior a 113 min,Saturacion_Vial,2026-09-19T23:11:54Z,2026-09-22T23:11:54Z
2703,Moderada,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-08-23T22:08:15Z,2026-08-24T02:08:15Z
2736,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-20T03:33:34Z,2026-09-22T09:33:34Z
2740,Moderada,Congestion en calle de rodaje A1,Saturacion_Vial,2026-09-04T18:00:39Z,2026-09-05T12:00:39Z
2761,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-02T06:13:49Z,
2741,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-24T03:40:00Z,
2739,Critica,Aerolinea reporta suministro insuficiente en surtidor 7,Falta_Combustible,2026-09-09T00:05:56Z,
2760,Critica,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-29T06:46:51Z,
2762,Alta,Aerolinea reporta suministro insuficiente en surtidor 12,Falta_Combustible,2026-09-14T15:39:18Z,
2764,Moderada,Falla del sistema de barrido primario (Banda L),Falla_Radar,2026-08-25T02:47:33Z,2026-08-25T17:47:33Z
2763,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-25T04:51:53Z,2026-08-26T12:51:53Z
2766,Leve,Radar reporta ecos fantasma tras 116 min de operacion,Falla_Radar,2026-09-03T11:16:23Z,2026-09-05T20:16:23Z
2768,Leve,"Filtracion mayor en Espigón C, riesgo de corto en instalaciones",Inundacion,2026-09-20T16:17:12Z,2026-09-21T04:17:12Z
2767,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-24T14:07:10Z,
2769,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-26T18:24:09Z,2026-09-27T03:24:09Z
2770,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-18T09:48:17Z,2026-09-21T05:48:17Z
2771,Moderada,Congestion en calle de rodaje B2,Saturacion_Vial,2026-09-20T22:53:16Z,
2772,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-08T08:23:43Z,
2775,Leve,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-09T06:06:54Z,
2773,Moderada,Cola de espera en TWY E1 superior a 41 min,Saturacion_Vial,2026-08-24T01:38:28Z,2026-08-25T18:38:28Z
2774,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-01T15:09:03Z,2026-08-03T10:09:03Z
2777,Moderada,Falla del sistema de barrido primario (Banda C),Falla_Radar,2026-08-12T13:43:11Z,
2776,Leve,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-09-01T14:18:23Z,2026-09-04T14:18:23Z
2778,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-23T13:50:54Z,
2779,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-12T02:24:46Z,2026-08-13T03:24:46Z
2781,Moderada,Acumulacion de agua en Espigón B tras lluvias intensas,Inundacion,2026-09-17T08:01:34Z,2026-09-19T07:01:34Z
2780,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-04T10:24:58Z,2026-08-06T19:24:58Z
2784,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-09T08:55:09Z,2026-09-11T08:55:09Z
2787,Leve,Alerta preventiva reportada por sistema SCADA,Otro,2026-09-01T23:43:12Z,2026-09-03T05:43:12Z
2788,Moderada,Alerta preventiva reportada por sistema BHS,Otro,2026-09-16T01:30:47Z,2026-09-17T13:30:47Z
2785,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-19T15:56:42Z,2026-08-21T18:56:42Z
2782,Alta,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-29T02:59:15Z,2026-09-30T10:59:15Z
2786,Alta,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-24T21:40:58Z,
2783,Alta,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-08T19:04:16Z,2026-09-11T19:04:16Z
2790,Leve,Perdida intermitente de retorno en Banda C,Falla_Radar,2026-09-19T19:06:16Z,2026-09-19T20:06:16Z
2791,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-19T12:03:39Z,2026-09-20T21:03:39Z
2792,Alta,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-20T02:10:59Z,2026-08-20T23:10:59Z
2793,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-31T11:24:35Z,2026-09-01T20:24:35Z
2794,Leve,Alerta preventiva reportada por sistema FIDS,Otro,2026-09-01T12:04:11Z,
2795,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-02T21:36:38Z,
2797,Alta,Radar reporta ecos fantasma tras 45 min de operacion,Falla_Radar,2026-08-15T23:16:25Z,2026-08-18T04:16:25Z
2796,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-10T09:06:32Z,
2798,Leve,Perdida intermitente de retorno en Banda C,Falla_Radar,2026-08-28T17:10:18Z,2026-08-29T15:10:18Z
2799,Moderada,Aerolinea reporta suministro insuficiente en surtidor 11,Falta_Combustible,2026-08-15T03:46:39Z,
2801,Moderada,Radar reporta ecos fantasma tras 37 min de operacion,Falla_Radar,2026-09-26T09:21:19Z,
2802,Critica,Radar reporta ecos fantasma tras 85 min de operacion,Falla_Radar,2026-08-14T23:51:00Z,
2800,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-05T06:13:00Z,2026-08-05T22:13:00Z
2806,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-06T09:30:31Z,2026-08-06T10:30:31Z
2808,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-31T09:31:34Z,2026-09-01T16:31:34Z
2812,Moderada,Aerolinea reporta suministro insuficiente en surtidor 7,Falta_Combustible,2026-08-29T22:26:23Z,2026-09-01T18:26:23Z
2807,Moderada,Congestion en calle de rodaje C3,Saturacion_Vial,2026-09-24T07:12:53Z,
2813,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-04T01:17:10Z,
2814,Leve,Cola de espera en TWY C3 superior a 86 min,Saturacion_Vial,2026-09-21T02:33:50Z,2026-09-24T01:33:50Z
2809,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-29T05:03:08Z,2026-09-29T07:03:08Z
2811,Alta,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-08-28T19:48:11Z,2026-08-30T06:48:11Z
2815,Leve,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-15T16:12:26Z,2026-08-18T13:12:26Z
2817,Leve,Perdida intermitente de retorno en Banda L,Falla_Radar,2026-09-21T15:12:52Z,2026-09-22T21:12:52Z
2819,Moderada,"Colector obstruido, agua superando 18 cm sobre nivel operativo",Inundacion,2026-08-14T23:47:08Z,2026-08-17T05:47:08Z
2820,Alta,Congestion en calle de rodaje A1,Saturacion_Vial,2026-09-23T15:24:49Z,
2818,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-22T01:36:54Z,
2821,Moderada,Anomalia detectada durante inspeccion rutinaria,Otro,2026-08-08T03:16:57Z,2026-08-09T19:16:57Z
2822,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-08T04:56:00Z,
2823,Alta,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-09-27T04:28:53Z,
2804,Moderada,Evento no clasificado — requiere revision del supervisor de turno,Otro,2026-08-08T02:22:30Z,2026-08-10T21:22:30Z
2824,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-20T17:31:35Z,2026-09-22T19:31:35Z
2803,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-09T03:27:40Z,
2825,Alta,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-31T15:26:20Z,2026-09-02T15:26:20Z
2805,Alta,Radar reporta ecos fantasma tras 49 min de operacion,Falla_Radar,2026-08-20T06:07:25Z,2026-08-23T00:07:25Z
2826,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-03T18:49:54Z,2026-09-05T13:49:54Z
2828,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-29T17:19:25Z,2026-09-30T08:19:25Z
2827,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-16T23:49:55Z,2026-09-18T00:49:55Z
2830,Moderada,Anomalia detectada durante inspeccion rutinaria,Otro,2026-09-08T11:48:01Z,
2829,Moderada,Radar reporta ecos fantasma tras 20 min de operacion,Falla_Radar,2026-08-22T05:04:27Z,2026-08-24T15:04:27Z
2831,Leve,Evento no clasificado — requiere revision del supervisor de turno,Otro,2026-08-10T11:48:23Z,2026-08-13T00:48:23Z
2738,Critica,Cola de espera en TWY D4 superior a 71 min,Saturacion_Vial,2026-09-21T09:38:49Z,2026-09-22T14:38:49Z
2789,Leve,Radar reporta ecos fantasma tras 91 min de operacion,Falla_Radar,2026-09-07T12:28:41Z,2026-09-10T12:28:41Z
2816,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-23T17:08:56Z,2026-08-23T18:08:56Z
2765,Leve,Radar reporta ecos fantasma tras 58 min de operacion,Falla_Radar,2026-08-29T16:42:31Z,2026-08-31T18:42:31Z
2810,Leve,Congestion en calle de rodaje E1,Saturacion_Vial,2026-08-25T14:18:58Z,2026-08-26T15:18:58Z
2833,Leve,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-08-02T14:48:08Z,
2835,Leve,Falla del sistema de barrido primario (Banda L),Falla_Radar,2026-08-30T22:18:48Z,2026-08-31T13:18:48Z
2836,Leve,Cola de espera en TWY E1 superior a 23 min,Saturacion_Vial,2026-08-29T11:54:02Z,2026-08-31T14:54:02Z
2837,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-16T14:14:58Z,
2838,Leve,Cola de espera en TWY B2 superior a 42 min,Saturacion_Vial,2026-08-21T00:37:02Z,2026-08-21T01:37:02Z
2840,Alta,Congestion en calle de rodaje B2,Saturacion_Vial,2026-09-10T10:52:37Z,2026-09-11T22:52:37Z
2832,Leve,Bloqueo temporal en acceso Norte por vehiculo averiado,Saturacion_Vial,2026-08-05T22:16:18Z,
2839,Critica,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-19T13:49:25Z,
2841,Alta,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-05T11:18:58Z,2026-08-06T07:18:58Z
2852,Moderada,Perdida intermitente de retorno en Banda S,Falla_Radar,2026-08-28T07:14:50Z,
2847,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-31T11:25:15Z,2026-09-03T01:25:15Z
2853,Critica,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-13T00:06:37Z,2026-09-14T19:06:37Z
2851,Moderada,Cola de espera en TWY A1 superior a 95 min,Saturacion_Vial,2026-08-09T08:14:20Z,
2854,Leve,Aerolinea reporta suministro insuficiente en surtidor 2,Falta_Combustible,2026-09-15T22:56:42Z,
2855,Leve,Congestion en calle de rodaje D4,Saturacion_Vial,2026-08-06T16:55:52Z,2026-08-09T03:55:52Z
2856,Moderada,Aerolinea reporta suministro insuficiente en surtidor 9,Falta_Combustible,2026-08-01T03:07:34Z,2026-08-02T09:07:34Z
2842,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-10T13:17:36Z,
2857,Leve,Congestion en calle de rodaje E1,Saturacion_Vial,2026-08-07T11:51:49Z,
2860,Critica,Evento no clasificado — requiere revision del supervisor de turno,Otro,2026-09-14T21:35:02Z,2026-09-15T00:35:02Z
2861,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-22T11:35:28Z,2026-08-23T13:35:28Z
2858,Moderada,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-09-17T02:54:43Z,2026-09-18T17:54:43Z
2859,Moderada,Aerolinea reporta suministro insuficiente en surtidor 12,Falta_Combustible,2026-09-28T09:00:38Z,2026-09-30T05:00:38Z
2863,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-20T14:03:25Z,
2862,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-08-20T15:39:16Z,
2865,Moderada,"Colector obstruido, agua superando 18 cm sobre nivel operativo",Inundacion,2026-08-09T11:33:36Z,2026-08-09T23:33:36Z
2845,Moderada,"Colector obstruido, agua superando 9 cm sobre nivel operativo",Inundacion,2026-09-28T13:03:19Z,2026-10-01T06:03:19Z
2864,Moderada,Cola de espera en TWY D4 superior a 17 min,Saturacion_Vial,2026-09-09T00:52:43Z,2026-09-10T03:52:43Z
2850,Leve,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-19T07:01:58Z,2026-09-20T20:01:58Z
2846,Moderada,Aerolinea reporta suministro insuficiente en surtidor 5,Falta_Combustible,2026-08-26T23:38:06Z,2026-08-28T08:38:06Z
2844,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-16T23:54:30Z,
2866,Moderada,Bloqueo temporal en acceso Sur por vehiculo averiado,Saturacion_Vial,2026-08-21T16:58:23Z,2026-08-24T12:58:23Z
2848,Leve,Falla del sistema de barrido primario (Banda X),Falla_Radar,2026-08-05T00:38:07Z,
2868,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-02T04:16:27Z,2026-09-03T17:16:27Z
2874,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-29T09:00:32Z,
2873,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-29T13:46:17Z,2026-09-29T16:46:17Z
2875,Moderada,"Colector obstruido, agua superando 7 cm sobre nivel operativo",Inundacion,2026-09-24T20:21:25Z,
2876,Leve,Acumulacion de agua en hall central tras lluvias intensas,Inundacion,2026-09-02T15:03:41Z,2026-09-02T21:03:41Z
2878,Alta,Congestion en calle de rodaje D4,Saturacion_Vial,2026-08-31T13:36:24Z,2026-09-02T18:36:24Z
2879,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-03T08:47:57Z,
2880,Moderada,Falla del sistema de barrido primario (Banda L),Falla_Radar,2026-09-25T04:49:35Z,
2881,Leve,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-14T12:17:50Z,2026-09-14T18:17:50Z
2872,Alta,Congestion en calle de rodaje B2,Saturacion_Vial,2026-09-23T20:06:52Z,2026-09-25T07:06:52Z
2877,Alta,"Colector obstruido, agua superando 8 cm sobre nivel operativo",Inundacion,2026-08-16T08:12:39Z,
2884,Moderada,Evento no clasificado — requiere revision del supervisor de turno,Otro,2026-08-17T14:45:12Z,
2870,Moderada,Congestion en calle de rodaje D4,Saturacion_Vial,2026-09-08T11:08:41Z,2026-09-09T13:08:41Z
2883,Leve,Bloqueo temporal en acceso Cargas por vehiculo averiado,Saturacion_Vial,2026-08-18T04:11:29Z,2026-08-18T19:11:29Z
2882,Critica,Acumulacion de agua en Espigón B tras lluvias intensas,Inundacion,2026-09-13T14:41:47Z,2026-09-15T04:41:47Z
2886,Alta,Falla del sistema de barrido primario (Banda X),Falla_Radar,2026-08-29T08:52:45Z,2026-09-01T08:52:45Z
2885,Leve,Evento no clasificado — requiere revision del supervisor de turno,Otro,2026-08-19T22:02:15Z,
2887,Moderada,Puente de embarque bloqueado por proteccion antimolino,Manga_Inoperativa,2026-08-06T00:43:36Z,
2891,Leve,Perdida intermitente de retorno en Banda C,Falla_Radar,2026-09-21T09:52:49Z,2026-09-23T15:52:49Z
2890,Moderada,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-18T01:23:47Z,
2888,Alta,Congestion en calle de rodaje D4,Saturacion_Vial,2026-09-01T05:26:54Z,2026-09-03T11:26:54Z
2889,Alta,Sensor de acople reporta lectura incoherente,Manga_Inoperativa,2026-09-08T14:00:48Z,2026-09-09T03:00:48Z
2871,Alta,Alerta preventiva reportada por sistema GPU,Otro,2026-08-27T01:09:21Z,
2892,Alta,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-09-29T01:35:04Z,2026-09-29T07:35:04Z
2869,Leve,Retraso en abastecimiento por falla logistica del proveedor,Falta_Combustible,2026-08-03T19:00:57Z,2026-08-03T23:00:57Z
2867,Leve,Congestion en calle de rodaje C3,Saturacion_Vial,2026-09-03T19:15:56Z,2026-09-04T16:15:56Z
2893,Leve,Cola de espera en TWY D4 superior a 55 min,Saturacion_Vial,2026-09-09T16:30:31Z,2026-09-11T15:30:31Z
2895,Moderada,Reserva de Jet A-1 por debajo del minimo operacional,Falta_Combustible,2026-08-11T08:18:05Z,
2894,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-14T10:46:46Z,2026-08-16T13:46:46Z
2903,Moderada,Aerolinea reporta suministro insuficiente en surtidor 3,Falta_Combustible,2026-09-02T11:01:17Z,
2898,Moderada,Perdida intermitente de retorno en Banda L,Falla_Radar,2026-08-29T12:18:48Z,
2902,Moderada,Congestion en calle de rodaje A1,Saturacion_Vial,2026-08-14T17:00:54Z,
2905,Leve,Cola de espera en TWY E1 superior a 31 min,Saturacion_Vial,2026-08-10T13:41:36Z,2026-08-11T12:41:36Z
2900,Leve,Congestion en calle de rodaje B2,Saturacion_Vial,2026-09-17T03:56:29Z,2026-09-17T10:56:29Z
2904,Moderada,Anomalia detectada durante inspeccion rutinaria,Otro,2026-08-18T06:35:05Z,2026-08-20T10:35:05Z
2908,Moderada,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-08-07T11:27:40Z,
2896,Leve,Falla mecanica en sistema de posicionamiento de manga,Manga_Inoperativa,2026-09-21T21:35:47Z,2026-09-24T17:35:47Z
